Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,Year,MA_5,MA_20,MA_60
2018-03-15,159.729996,161.979996,159.279999,161.080002,161.080002,12689300,0.9462899879424169,2018,162.8800048,167.12350155000001,163.14050015
2018-03-16,160.080002,161.53999299999995,159.919998,161.300003,161.300003,12549200,0.13657871695333945,2018,161.8640044,166.78300165000002,163.29000016666666
2018-03-19,160.850006,162.300003,160.720001,161.589996,161.589996,9920800,0.179784869563826,2018,161.1680022,166.46250145000002,163.39600016666665
2018-03-20,160.199997,161.080002,159.770004,160.130005,160.130005,11643700,-0.9035157102176061,2018,160.7340026,166.10150140000002,163.483667
2018-03-21,160.630005,161.479996,160.149994,160.21000700000005,160.21000700000005,6672700,0.049960655406233734,2018,160.8620026,165.56100155000001,163.53750051666665
2018-03-22,158.199997,159.71000700000005,158.130005,159.570007,159.570007,11107700,-0.39947567070516277,2018,160.56000360000002,164.89250180000002,163.57766723333333
2018-03-23,160.880005,161.880005,160.520004,161.529999,161.529999,10689000,1.2282959917398584,2018,160.60600280000003,164.31800155000002,163.66916733333335
2018-03-26,163.169998,164.53999299999995,162.949997,164.399994,164.399994,13226700,1.776756650633038,2018,161.16800240000003,163.92650145000002,163.8040006
2018-03-27,164.520004,164.889999,163.130005,163.240005,163.240005,10908700,-0.7055894418098285,2018,161.7900024,163.50350185,163.94283395000002
2018-03-28,162.71000700000005,162.979996,160.660004,161.509995,161.509995,11008200,-1.059795360824689,2018,162.05,162.90450135,164.11750055
2018-03-29,161.139999,161.46000700000005,159.809998,161.279999,161.279999,11026900,-0.1424035707511484,2018,162.3919984,162.63800125,164.29983393333333
2018-03-30,161.669998,162.330002,161.220001,162.119995,162.119995,7534000,0.5208308564039532,2018,162.5099976,162.4270012,164.4686671
2018-04-02,161.96000700000005,163.559998,161.809998,162.940002,162.940002,7541700,0.505802507580877,2018,162.2179992,162.2915016,164.58566716666667
2018-04-03,163.229996,163.229996,159.169998,159.889999,159.889999,16822300,-1.8718564886233469,2018,161.547998,162.1510017,164.63866703333335
2018-04-04,157.699997,158.029999,156.580002,157.21000700000005,157.21000700000005,15975600,-1.676147361787117,2018,160.6880004,161.83000180000002,164.6291671666667
2018-04-05,157.869995,158.679993,157.779999,158.309998,158.309998,8967700,0.6996952808481005,2018,160.0940002,161.48150175,164.64766718333334
2018-04-09,159.720001,160.009995,158.910004,159.369995,159.369995,8245800,0.6695704714745787,2018,159.54400020000003,161.13100125,164.69550043333336
2018-04-10,159.660004,161.580002,158.470001,161.100006,161.100006,14288500,1.0855311879755192,2018,159.17600099999999,160.9325012,164.73650055000002
2018-04-11,161.199997,161.53999299999995,160.740005,161.070007,161.070007,10005400,-0.01862135250324526,2018,159.4120026,160.8710014,164.75983403333333
2018-04-12,160.740005,163.199997,160.46000700000005,162.699997,162.699997,9229900,1.0119761154539386,2018,160.5100006,161.0275009,164.79850056666666
2018-04-13,162.449997,162.46000700000005,160.169998,160.850006,160.850006,10041000,-1.1370565667558008,2018,161.0180022,161.01600109999998,164.82500075
2018-04-16,160.509995,161.179993,159.529999,160.46000700000005,160.46000700000005,6670500,-0.24246129030294217,2018,161.2360046,160.9740013,164.82433419999998
2018-04-17,160.53999299999995,160.96000700000005,158.75,160.25,160.25,7587100,-0.13087809475169632,2018,161.0660034,160.9070015,164.80183410000004
2018-04-18,159.490005,160.119995,159.070007,159.309998,159.309998,7463000,-0.5865847113884493,2018,160.71400160000002,160.86600115000002,164.7700007166667
2018-04-19,160.0,160.639999,159.020004,159.429993,159.429993,9914400,0.07532170077610978,2018,160.0600008,160.82700044999999,164.72600048333334
2018-04-20,159.25,159.910004,159.199997,159.53999299999995,159.53999299999995,9148800,0.068995800558036,2018,159.7979982,160.82549975,164.66566696666666
2018-04-23,158.199997,159.179993,157.880005,159.070007,159.070007,8876800,-0.2945882039746328,2018,159.51999819999997,160.70250015000002,164.61666716666667
2018-04-24,159.630005,160.179993,159.28999299999995,159.300003,159.300003,5200600,0.144587910906413,2018,159.3299988,160.44750059999998,164.49800058333332
2018-04-25,159.479996,159.96000700000005,157.759995,159.619995,159.619995,15093700,0.20087381919258185,2018,159.3919982,160.2665001,164.34216715
2018-04-26,160.46000700000005,161.380005,160.100006,161.029999,161.029999,10918700,0.8833504850066065,2018,159.7119994,160.2425003,164.22550048333332
2018-04-27,161.779999,161.970001,161.149994,161.380005,161.380005,8906600,0.21735453156155327,2018,160.0800018,160.24750060000002,164.09333393333335
2018-04-30,160.490005,161.880005,160.309998,161.880005,161.880005,8007300,0.309827726179579,2018,160.6420014,160.23550110000002,163.96533405
2018-05-01,162.089996,162.179993,160.889999,161.320007,161.320007,7414800,-0.3459340145189671,2018,161.0460022,160.15450135,163.80316745
2018-05-02,160.740005,160.779999,159.759995,160.589996,160.589996,5632300,-0.4525235360298474,2018,161.24000240000004,160.18950120000002,163.68566740000003
2018-05-03,159.160004,159.479996,158.369995,158.970001,158.970001,13172000,-1.00877703490323,2018,160.8280028,160.2775009,163.5488342
2018-05-04,158.820007,159.979996,158.570007,159.470001,159.470001,11389600,0.31452475111954925,2018,160.446002,160.33550105,163.37833426666666
2018-05-07,159.309998,159.339996,158.449997,159.080002,159.080002,4927800,-0.24455947673819312,2018,159.8860014,160.3210014,163.2213343
2018-05-08,156.610001,156.729996,154.919998,156.0,156.0,17852300,-1.936133996276923,2018,158.822,160.06600110000002,163.02100090000002
2018-05-09,154.100006,154.979996,153.600006,154.470001,154.470001,13864000,-0.9807685897435969,2018,157.598001,159.7360008,162.80983426666668
2018-05-10,155.160004,155.570007,154.639999,154.770004,154.770004,7460100,0.19421440930786904,2018,156.7580016,159.33950115000002,162.59750108333336
2018-05-11,153.440002,154.470001,153.240005,153.559998,153.559998,8285600,-0.7818091159317864,2018,155.576001,158.97500075,162.37150113333334
2018-05-14,151.580002,152.029999,151.0,151.330002,151.330002,13388200,-1.4521985081036526,2018,154.026001,158.51850050000002,162.09183448333334
2018-05-15,151.160004,151.440002,149.630005,149.740005,149.740005,13354500,-1.050681939461029,2018,152.774002,157.99300075000002,161.78750123333333
2018-05-16,149.479996,150.699997,148.600006,149.46000700000005,149.46000700000005,16750700,-0.18698944213334512,2018,151.77200320000003,157.50050119999997,161.48933458333335
2018-05-17,150.830002,153.399994,150.380005,152.800003,152.800003,18080700,2.2347088475647814,2018,151.378003,157.16900170000002,161.18566789999997
2018-05-18,154.46000700000005,155.130005,153.970001,154.550003,154.550003,12994200,1.1452879356291579,2018,151.576004,156.9195022,160.87916791666666
2018-05-21,154.110001,154.949997,153.860001,154.649994,154.649994,7542400,0.06469815468070905,2018,152.2400024,156.69850155,160.57300108333337
2018-05-22,153.589996,154.419998,151.550003,152.080002,152.080002,11302700,-1.66181189764546,2018,152.7080018,156.3375015,160.23716785
2018-05-23,151.5,151.839996,148.839996,151.619995,151.619995,18854500,-0.30247698181909977,2018,153.1399994,155.9375015,159.90250115
2018-05-24,152.71000700000005,152.910004,150.619995,151.410004,151.410004,9697100,-0.13849822379957688,2018,152.8619996,155.45650175,159.53450113333335
2018-05-25,151.889999,152.850006,151.630005,152.679993,152.679993,6212900,0.8387748275866969,2018,152.48799759999997,155.02150115,159.30233433333333
2018-05-29,153.470001,153.619995,150.25,151.020004,151.020004,11243100,-1.0872341342064384,2018,151.76199960000002,154.4785011,159.0470011333333
2018-05-30,149.740005,152.380005,148.529999,151.910004,151.910004,16764800,0.5893259014878582,2018,151.728,154.00800095,158.81800130000002
2018-05-31,152.029999,152.71000700000005,150.619995,151.619995,151.619995,10114300,-0.19090842759769133,2018,151.728,153.5595009,158.6333346
2018-06-01,155.410004,158.309998,154.869995,157.5,157.5,27399400,3.8781197690977542,2018,152.94599920000002,153.48600085,158.53116785
2018-06-04,157.259995,157.440002,156.160004,157.320007,157.320007,11462100,-0.11428126984126541,2018,153.87400200000002,153.37850115,158.39850131666668
2018-06-05,156.919998,157.270004,156.419998,157.139999,157.139999,8095300,-0.11442155605804194,2018,155.09800099999998,153.281501,158.24450121666666
2018-06-06,158.899994,159.199997,156.589996,157.21000700000005,157.21000700000005,15771600,0.04455135576273417,2018,156.1580016,153.34200134999998,158.11350121666666
2018-06-07,157.820007,157.839996,153.190002,154.5,154.5,18921600,-1.7238132938955042,2018,156.7340026,153.3435013,157.98350116666668
2018-06-08,153.020004,154.830002,153.0,154.729996,154.729996,11074800,0.14886472491908442,2018,156.18000179999999,153.34150089999997,157.90283431666668
2018-06-11,154.830002,155.399994,153.550003,155.360001,155.360001,9166600,0.4071641028156048,2018,155.78800059999998,153.43150105,157.80750096666668
2018-06-12,155.490005,157.03999299999995,155.449997,156.46000700000005,156.46000700000005,13241100,0.7080368131563208,2018,155.65200220000003,153.6880013,157.72683436666665
2018-06-13,157.610001,157.649994,156.419998,157.119995,157.119995,10109800,0.42182536780785984,2018,155.6339998,154.0570008,157.65233435
2018-06-14,157.639999,157.940002,156.240005,157.75,157.75,11502400,0.4009706084830311,2018,156.2839998,154.47150045,157.6126676
2018-06-15,157.75,158.46000700000005,157.419998,157.839996,157.839996,13099300,0.05704976228209091,2018,156.9059998,154.7235001,157.57316741666668
2018-06-18,157.46000700000005,158.21000700000005,156.53999299999995,157.929993,157.929993,6733000,0.057017867638564645,2018,157.4199982,154.8924996,157.54583385000004
2018-06-19,158.0,158.139999,156.970001,157.160004,157.160004,6945900,-0.4875508352615521,2018,157.5599976,155.01800010000002,157.4730006
2018-06-20,156.0,157.369995,154.259995,155.970001,155.970001,16970200,-0.7571920143244482,2018,157.32999879999997,155.21250005,157.3325007166667
2018-06-21,153.729996,154.229996,151.800003,152.020004,152.020004,14447500,-2.532536368964955,2018,156.1839996,155.2325005,157.14550069999999
2018-06-22,152.03999299999995,152.699997,151.21000700000005,152.639999,152.639999,6755200,0.4078377737708694,2018,155.1440002,155.29400025,156.99766743333336
2018-06-25,152.580002,154.160004,152.25,153.759995,153.759995,6183600,0.7337500048070655,2018,154.3100006,155.34800035,156.87233403333332
2018-06-26,153.029999,153.300003,152.130005,152.619995,152.619995,6123400,-0.7414152166173138,2018,153.4019988,155.4279999,156.71400069999999
2018-06-27,153.300003,153.449997,152.149994,152.830002,152.830002,4840700,0.13760123632555743,2018,152.773999,155.4739998,156.54550070000002
2018-06-28,151.899994,152.160004,150.149994,151.050003,151.050003,8755600,-1.1646921263535726,2018,152.5799988,155.44550020000003,156.3981674333333
2018-06-29,155.130005,155.949997,154.520004,155.190002,155.190002,10378200,2.7408135834330327,2018,153.08999939999998,155.3300003,156.36450068333335
2018-07-02,154.669998,155.550003,154.339996,155.089996,155.089996,3654200,-0.0644410069663981,2018,153.3559996,155.21849975,156.31083398333334
2018-07-03,156.970001,157.720001,156.770004,157.46000700000005,157.46000700000005,5037700,1.5281520801638582,2018,154.324002,155.23450015,156.27900085000002
2018-07-05,155.440002,156.399994,154.449997,155.679993,155.679993,5359900,-1.1304546684035466,2018,154.89400020000002,155.15799945,156.1886673
2018-07-06,154.229996,154.490005,152.949997,153.71000700000005,153.71000700000005,7045700,-1.2654073025298418,2018,155.426001,155.11849980000002,156.06600063333335
2018-07-09,153.610001,154.580002,153.429993,154.03999299999995,154.03999299999995,4468500,0.21468088281324516,2018,155.19599920000002,155.08399965,155.92166723333332
2018-07-10,155.130005,155.179993,151.779999,152.149994,152.149994,9747900,-1.2269534444863006,2018,154.6079988,154.9234993,155.77666703333335
2018-07-11,152.580002,153.449997,152.020004,152.990005,152.990005,6838500,0.5520940079695391,2018,153.71399839999998,154.7499992,155.65216700000002
2018-07-12,151.259995,153.070007,150.850006,152.589996,152.589996,11394800,-0.261460871251018,2018,153.095999,154.52349925000001,155.52450026666668
2018-07-13,153.449997,154.940002,153.440002,154.139999,154.139999,5080300,1.015795950345244,2018,153.18199739999997,154.3429992,155.43833361666665
2018-07-16,154.429993,154.75,153.979996,154.21000700000005,154.21000700000005,5710900,0.04541845105374698,2018,153.2160002,154.16149975000002,155.35133385000003
2018-07-17,154.009995,154.5,152.449997,153.470001,153.470001,13021800,-0.4798689880093465,2018,153.4800016,153.93850015,155.25016731666668
2018-07-18,152.669998,153.600006,152.399994,153.050003,153.050003,6807600,-0.27366781603135326,2018,153.4920012,153.7330001,155.14983391666667
2018-07-19,153.729996,154.320007,152.929993,153.380005,153.380005,6070000,0.2156171143622876,2018,153.65000300000003,153.6035003,155.0511672833333
2018-07-20,152.970001,154.0,152.75,153.669998,153.669998,8583800,0.18906832086749148,2018,153.55600280000002,153.686,154.9520006666667
2018-07-23,152.5,153.330002,152.28999299999995,153.029999,153.029999,5256700,-0.41647622068686774,2018,153.32000120000004,153.7055,154.81866733333334
2018-07-24,153.630005,153.800003,152.199997,153.520004,153.520004,6538900,0.3202019232843245,2018,153.33000180000002,153.69350045,154.68766731666665
2018-07-25,155.330002,156.28999299999995,155.050003,155.669998,155.669998,9355900,1.4004650494928272,2018,153.8540008,153.8460006,154.58416720000002
2018-07-26,156.699997,157.259995,156.050003,156.770004,156.770004,7343500,0.706626847904257,2018,154.5320006,154.04300070000002,154.5083338166667
2018-07-27,157.639999,157.96000700000005,156.660004,157.53999299999995,157.53999299999995,9772600,0.49115837236308746,2018,155.3059996,154.3675002,154.4575004333333
2018-07-30,156.839996,157.660004,154.809998,157.429993,157.429993,7212100,-0.06982353998197244,2018,156.18599839999996,154.47949975,154.43183363333335
2018-07-31,157.600006,157.720001,156.259995,156.490005,156.490005,10919700,-0.5970831746146321,2018,156.77999859999997,154.54950019999998,154.38216703333333
2018-08-01,155.179993,155.78999299999995,154.410004,155.139999,155.139999,12714500,-0.8626787378529399,2018,156.6739988,154.4334998,154.31650031666666
2018-08-02,154.660004,155.139999,153.610001,154.130005,154.130005,11538800,-0.6510210174746622,2018,156.145999,154.3560004,154.28533373333332
2018-08-03,154.649994,155.889999,154.419998,155.550003,155.550003,10670700,0.9212988736359229,2018,155.748001,154.4480002,154.30333376666667
2018-08-06,155.919998,156.729996,155.740005,156.300003,156.300003,4610800,0.48216006784647103,2018,155.52200299999998,154.5610007,154.32883375
2018-08-07,156.369995,156.630005,156.009995,156.279999,156.279999,5923300,-0.012798464245711294,2018,155.48000180000003,154.76750095,154.37416709999997
2018-08-08,156.490005,156.860001,156.259995,156.479996,156.479996,3620500,0.12797350990512157,2018,155.7480012,154.9420005,154.46000033333334
2018-08-09,156.360001,157.0,156.279999,156.990005,156.990005,3177800,0.32592600526395454,2018,156.32000120000004,155.16200095,154.5808336666667
2018-08-10,156.899994,157.820007,156.649994,157.179993,157.179993,4608000,0.12101916934139645,2018,156.6459992,155.31400065,154.70950009999999
2018-08-13,157.050003,157.449997,155.899994,155.990005,155.990005,4573300,-0.7570861769920056,2018,156.5839996,155.40300054999997,154.7626668
2018-08-14,155.059998,155.580002,154.830002,155.130005,155.130005,5075200,-0.5513173744689515,2018,156.3540008,155.48600075,154.7723335
2018-08-16,155.850006,157.089996,155.5,156.559998,156.559998,8838300,0.9218029742215306,2018,156.3700012,155.6615005,154.80416689999998
2018-08-17,157.059998,157.070007,156.220001,156.720001,156.720001,7812100,0.1021991581783066,2018,156.3160004,155.8285003,154.88150021666667
2018-08-20,156.520004,157.399994,156.470001,157.259995,157.259995,7846200,0.3445597221505947,2018,156.3320008,156.00800015,154.97550021666666
2018-08-21,158.809998,159.199997,158.690002,158.830002,158.830002,11833100,0.9983511699844572,2018,156.9000002,156.2980003,155.09916685000002
2018-08-22,159.190002,160.630005,158.509995,160.53999299999995,160.53999299999995,13605900,1.0766171242634348,2018,157.9819978,156.64899975,155.23016685
2018-08-23,161.410004,162.449997,161.229996,161.889999,161.889999,17237600,0.8409156963150144,2018,159.047998,156.9599998,155.41133343333334
2018-08-24,161.869995,162.350006,161.330002,161.970001,161.970001,8497200,0.049417506019011626,2018,160.09799800000002,157.21999965,155.57900005
2018-08-27,161.770004,162.28999299999995,161.339996,161.360001,161.360001,5380200,-0.37661295069078005,2018,160.9179992,157.41100005,155.74133348333334
2018-08-28,161.630005,162.190002,161.300003,161.639999,161.639999,5074200,0.17352379664399287,2018,161.4799986,157.62150035,155.81033346666666
2018-08-29,161.600006,161.679993,160.179993,160.589996,160.589996,9287700,-0.6495935452214274,2018,161.4899992,157.8264999,155.86483328333333
2018-08-30,161.259995,161.309998,160.009995,160.520004,160.520004,5813700,-0.04358428404220849,2018,161.2160002,158.09550015,155.92116670000001
2018-08-31,161.139999,164.220001,159.559998,164.220001,164.220001,18024200,2.305006795290132,2018,161.6660002,158.59999995,156.0379999333333
2018-09-04,164.110001,164.770004,163.660004,164.479996,164.479996,12034800,0.15832115358469512,2018,162.2899992,159.0464996,156.20433319999998
2018-09-05,164.119995,164.389999,163.809998,164.309998,164.309998,8401900,-0.10335481768858346,2018,162.82399900000001,159.44699935,156.3639999
2018-09-06,165.160004,165.779999,164.800003,164.889999,164.889999,12961100,0.35299190984103834,2018,163.68399960000002,159.87749935000002,156.5228332
2018-09-07,167.770004,169.0,167.369995,168.440002,168.440002,19138600,2.152952284268017,2018,165.26799920000002,160.47549965000002,156.72249978333335
2018-09-10,167.839996,168.139999,167.229996,167.28999299999995,167.28999299999995,7760600,-0.6827410272769008,2018,165.8819976,160.99049904999998,156.89199975
2018-09-11,168.220001,168.529999,167.78999299999995,167.899994,167.899994,7522900,0.3646368734082195,2018,166.5659972,161.52649909999997,157.06116631666666
2018-09-12,168.839996,168.869995,167.25,167.919998,167.919998,9945400,0.011914235089260927,2018,167.2879972,162.12299875000002,157.22916635
2018-09-13,167.869995,171.910004,166.300003,171.309998,171.309998,28336900,2.0188185090378674,2018,168.57199699999995,162.93199839999997,157.45216643333333
2018-09-14,171.889999,172.229996,171.309998,171.800003,171.800003,16847500,0.2860340935851191,2018,169.2439972,163.69399865,157.69616641666664
2018-09-17,171.770004,171.96000700000005,170.059998,170.399994,170.399994,11281600,-0.8149062721494849,2018,169.8659974,164.3779983,157.9366663
2018-09-18,170.809998,171.949997,170.669998,171.720001,171.720001,12486600,0.7746520225816456,2018,170.6299988,165.1009986,158.26499958333335
2018-09-19,171.880005,172.029999,171.190002,171.740005,171.740005,9125800,0.011649196298346709,2018,171.3940002,165.74649874999997,158.58333301666664
2018-09-20,171.029999,171.690002,170.229996,171.470001,171.470001,8703000,-0.15721671837612972,2018,171.42600079999997,166.29299914999999,158.87849978333333
2018-09-21,172.929993,173.179993,171.53999299999995,171.96000700000005,171.96000700000005,13361300,0.28576777112170326,2018,171.45800160000002,166.79649955,159.20083331666666
2018-09-24,170.630005,171.389999,170.570007,171.050003,171.050003,9177900,-0.5291951401235062,2018,171.5880034,167.25049965,159.50449999999998
2018-09-25,171.759995,172.110001,170.5,170.770004,170.770004,10365300,-0.163694238578882,2018,171.398004,167.7209998,159.83316668333333
2018-09-26,169.46000700000005,170.050003,168.339996,169.809998,169.809998,12064800,-0.5621631302415331,2018,171.01200260000002,168.12949974999998,160.07683328333331
2018-09-27,171.020004,172.600006,170.759995,172.339996,172.339996,10539500,1.4898993167646202,2018,171.18600160000003,168.71699975,160.36433328333337
2018-09-28,172.029999,172.479996,171.339996,171.889999,171.889999,9681200,-0.26111002114681536,2018,171.172,169.28549950000001,160.60483315
2018-10-01,172.830002,173.619995,171.770004,172.28999299999995,172.28999299999995,10676400,0.23270347450521367,2018,171.419998,169.6889991,160.88166648333333
2018-10-03,172.509995,172.610001,171.889999,172.410004,172.410004,5647600,0.06965639612048768,2018,171.747998,170.0854995,161.1933331
2018-10-04,173.199997,174.070007,172.919998,173.610001,173.610001,10376800,0.696013556150743,2018,172.5079986,170.55049964999998,161.5194999
2018-10-05,172.869995,173.369995,172.009995,172.619995,172.619995,8871000,-0.5702471022968392,2018,172.5639984,170.93699944999997,161.8606665833333
2018-10-09,171.860001,172.169998,170.559998,170.990005,170.990005,7750700,-0.9442648865793268,2018,172.38399959999998,171.0644996,162.16066658333332
2018-10-10,170.53999299999995,171.339996,170.300003,170.839996,170.839996,7361300,-0.08772968922948765,2018,172.0940002,171.24199975000002,162.46483325
2018-10-11,171.300003,171.949997,171.130005,171.320007,171.320007,5714900,0.2809710906338303,2018,171.87600079999999,171.41300040000002,162.7511667166667
2018-10-12,171.149994,171.410004,169.809998,170.059998,170.059998,8266000,-0.735471018279843,2018,171.1660002,171.52000040000001,163.01533323333334
2018-10-15,169.009995,169.100006,167.529999,168.350006,168.350006,10704900,-1.0055227684996226,2018,170.31200239999998,171.3720008,163.26333331666666
2018-10-16,168.869995,169.449997,168.669998,169.419998,169.419998,6204000,0.6355758609239315,2018,169.99800100000002,171.25300055,163.53616656666665
