Date,Price,Signal,Position,Capital,Return
2018-03-12,165.070007,0,0.0,101293.07220975407,0.01293072209754071
2018-03-13,162.300003,0,0.0,101293.07220975407,0.01293072209754071
2018-03-14,159.570007,0,0.0,101293.07220975407,0.01293072209754071
2018-03-15,161.080002,-1,0.0,101191.77913754432,0.011917791375443194
2018-03-16,161.300003,0,0.0,101191.77913754432,0.011917791375443194
2018-03-19,161.589996,0,0.0,101191.77913754432,0.011917791375443194
2018-03-20,160.130005,-1,0.0,101090.58735840677,0.01090587358406774
2018-03-21,160.21000700000005,0,0.0,101090.58735840677,0.01090587358406774
2018-03-22,159.570007,-1,0.0,100989.49677104836,0.009894967710483616
2018-03-23,161.529999,0,0.0,100989.49677104836,0.009894967710483616
2018-03-26,164.399994,1,0.3,100888.50727427732,0.008885072742773191
2018-03-27,163.240005,0,0.3,100674.94967767927,0.006749496776792657
2018-03-28,161.509995,-1,0.0,100154.25576839778,0.0015425576839777932
2018-03-29,161.279999,0,0.0,100154.25576839778,0.0015425576839777932
2018-03-30,162.119995,-1,0.0,100054.10151262938,0.000541015126293787
2018-04-02,162.940002,0,0.0,100054.10151262938,0.000541015126293787
2018-04-03,159.889999,-1,0.0,99954.04741111674,-0.00045952588883257705
2018-04-04,157.21000700000005,-1,0.0,99854.09336370563,-0.001459066362943704
2018-04-05,158.309998,-1,0.0,99754.23927034192,-0.0024576072965808273
2018-04-09,159.369995,-1,0.0,99654.48503107157,-0.0034551496892842987
2018-04-10,161.100006,-1,0.0,99554.8305460405,-0.004451694539595046
2018-04-11,161.070007,-1,0.0,99455.27571549446,-0.005447242845055444
2018-04-12,162.699997,1,0.3,99355.82043977897,-0.006441795602210332
2018-04-13,160.850006,-1,0.0,98818.96609069937,-0.011810339093006333
2018-04-16,160.46000700000005,-1,0.0,98720.14712460867,-0.01279852875391327
2018-04-17,160.25,0,0.0,98720.14712460867,-0.01279852875391327
2018-04-18,159.309998,0,0.0,98720.14712460867,-0.01279852875391327
2018-04-19,159.429993,-1,0.0,98621.42697748406,-0.01378573022515935
2018-04-20,159.53999299999995,-1,0.0,98522.80555050659,-0.014771944494934141
2018-04-23,159.070007,-1,0.0,98424.28274495609,-0.015757172550439135
2018-04-24,159.300003,-1,0.0,98325.85846221112,-0.01674141537788877
2018-04-25,159.619995,0,0.0,98325.85846221112,-0.01674141537788877
2018-04-26,161.029999,1,0.3,98227.53260374891,-0.01772467396251086
2018-04-27,161.380005,1,0.3,98291.58320175552,-0.01708416798244478
2018-04-30,161.880005,1,0.3,98382.9435749335,-0.016170564250665046
2018-05-01,161.320007,1,0.3,98280.84155504029,-0.01719158444959714
2018-05-02,160.589996,0,0.3,98147.41837320686,-0.01852581626793137
2018-05-03,158.970001,-1,0.0,97654.7888549526,-0.02345211145047404
2018-05-04,159.470001,-1,0.0,97557.13406609764,-0.02442865933902358
2018-05-07,159.080002,-1,0.0,97459.57693203154,-0.02540423067968455
2018-05-08,156.0,-1,0.0,97362.11735509952,-0.026378826449004845
2018-05-09,154.470001,-1,0.0,97264.75523774442,-0.027352447622555773
2018-05-10,154.770004,-1,0.0,97167.49048250668,-0.02832509517493323
2018-05-11,153.559998,-1,0.0,97070.32299202417,-0.02929677007975828
2018-05-14,151.330002,-1,0.0,96973.25266903215,-0.030267473309678463
2018-05-15,149.740005,-1,0.0,96876.27941636312,-0.03123720583636881
2018-05-16,149.46000700000005,-1,0.0,96779.40313694676,-0.03220596863053244
2018-05-17,152.800003,-1,0.0,96682.62373380981,-0.033173762661901855
2018-05-18,154.550003,-1,0.0,96585.941110076,-0.03414058889923995
2018-05-21,154.649994,-1,0.0,96489.35516896592,-0.035106448310340786
2018-05-22,152.080002,0,0.0,96489.35516896592,-0.035106448310340786
2018-05-23,151.619995,0,0.0,96489.35516896592,-0.035106448310340786
2018-05-24,151.410004,0,0.0,96489.35516896592,-0.035106448310340786
2018-05-25,152.679993,0,0.0,96489.35516896592,-0.035106448310340786
2018-05-29,151.020004,0,0.0,96489.35516896592,-0.035106448310340786
2018-05-30,151.910004,-1,0.0,96392.86581379696,-0.036071341862030384
2018-05-31,151.619995,-1,0.0,96296.47294798316,-0.03703527052016842
2018-06-01,157.5,0,0.0,96296.47294798316,-0.03703527052016842
2018-06-04,157.320007,0,0.0,96296.47294798316,-0.03703527052016842
2018-06-05,157.139999,0,0.0,96296.47294798316,-0.03703527052016842
2018-06-06,157.21000700000005,0,0.0,96296.47294798316,-0.03703527052016842
2018-06-07,154.5,1,0.3,96200.17647503517,-0.03799823524964828
2018-06-08,154.729996,1,0.3,96243.13891345955,-0.03756861086540448
2018-06-11,155.360001,0,0.3,96360.69916738312,-0.036393008326168784
2018-06-12,156.46000700000005,0,0.3,96565.37993443909,-0.03434620065560914
2018-06-13,157.119995,0,0.3,96687.58111516414,-0.03312418884835861
2018-06-14,157.75,1,0.3,96803.88774986163,-0.03196112250138365
2018-06-15,157.839996,1,0.3,96820.45566621398,-0.0317954433378602
2018-06-18,157.929993,0,0.3,96837.01715399162,-0.03162982846008381
2018-06-19,157.160004,1,0.3,96695.37824819863,-0.033046217518013725
2018-06-20,155.970001,1,0.3,96475.72734350378,-0.03524272656496221
2018-06-21,152.020004,-1,0.0,95551.35273662927,-0.04448647263370731
2018-06-22,152.639999,-1,0.0,95455.80138389264,-0.04544198616107358
2018-06-25,153.759995,-1,0.0,95360.34558250874,-0.04639654417491256
2018-06-26,152.619995,-1,0.0,95264.98523692624,-0.04735014763073763
2018-06-27,152.830002,-1,0.0,95169.72025168932,-0.04830279748310684
2018-06-28,151.050003,0,0.0,95169.72025168932,-0.04830279748310684
2018-06-29,155.190002,0,0.0,95169.72025168932,-0.04830279748310684
2018-07-02,155.089996,0,0.0,95169.72025168932,-0.04830279748310684
2018-07-03,157.46000700000005,1,0.3,95074.55053143762,-0.0492544946856238
2018-07-05,155.679993,1,0.3,94752.11812295372,-0.05247881877046282
2018-07-06,153.71000700000005,1,0.3,94392.41805634485,-0.05607581943655154
2018-07-09,154.03999299999995,-1,0.0,94264.39883087476,-0.05735601169125235
2018-07-10,152.149994,-1,0.0,94170.1344320439,-0.05829865567956105
2018-07-11,152.990005,-1,0.0,94075.96429761185,-0.059240357023881515
2018-07-12,152.589996,-1,0.0,93981.88833331423,-0.06018111666685771
2018-07-13,154.139999,0,0.0,93981.88833331423,-0.06018111666685771
2018-07-16,154.21000700000005,0,0.0,93981.88833331423,-0.06018111666685771
2018-07-17,153.470001,0,0.0,93981.88833331423,-0.06018111666685771
2018-07-18,153.050003,0,0.0,93981.88833331423,-0.06018111666685771
2018-07-19,153.380005,0,0.0,93981.88833331423,-0.06018111666685771
2018-07-20,153.669998,0,0.0,93981.88833331423,-0.06018111666685771
2018-07-23,153.029999,-1,0.0,93887.90644498091,-0.061120935550190915
2018-07-24,153.520004,-1,0.0,93794.01853853592,-0.06205981461464078
2018-07-25,155.669998,0,0.0,93794.01853853592,-0.06205981461464078
2018-07-26,156.770004,0,0.0,93794.01853853592,-0.06205981461464078
2018-07-27,157.53999299999995,1,0.3,93700.22451999738,-0.06299775480002616
2018-07-30,157.429993,1,0.3,93680.5970758781,-0.06319402924121896
2018-07-31,156.490005,1,0.3,93512.79175097252,-0.06487208249027478
2018-08-01,155.139999,1,0.3,93270.77725949002,-0.06729222740509984
2018-08-02,154.130005,-1,0.0,92902.52941206608,-0.07097470587933916
2018-08-03,155.550003,1,0.3,92809.62688265402,-0.07190373117345981
2018-08-06,156.300003,1,0.3,92943.87417063766,-0.07056125829362339
2018-08-07,156.279999,1,0.3,92940.30555408637,-0.07059694445913628
2018-08-08,156.479996,1,0.3,92975.9872454266,-0.070240127545734
2018-08-09,156.990005,1,0.3,93066.89712175172,-0.06933102878248275
2018-08-10,157.179993,1,0.3,93100.6857575003,-0.06899314242499706
2018-08-13,155.990005,1,0.3,92889.23003073386,-0.07110769969266141
2018-08-14,155.130005,0,0.3,92735.5956914829,-0.072644043085171
2018-08-16,156.559998,1,0.3,92992.04753525674,-0.07007952464743256
2018-08-17,156.720001,1,0.3,93020.55866218288,-0.06979441337817116
2018-08-20,157.259995,1,0.3,93116.71207572368,-0.06883287924276316
2018-08-21,158.830002,1,0.3,93395.6016110614,-0.066043983889386
2018-08-22,160.53999299999995,1,0.3,93697.25552313746,-0.06302744476862543
2018-08-23,161.889999,0,0.3,93933.6300017506,-0.060663699982494
2018-08-24,161.970001,1,0.3,93947.5558989286,-0.060524441010714074
2018-08-27,161.360001,0,0.3,93841.41030021674,-0.06158589699783261
2018-08-28,161.639999,0,0.3,93890.2614536099,-0.06109738546390101
2018-08-29,160.589996,0,0.3,93707.28993021164,-0.06292710069788358
2018-08-30,160.520004,0,0.3,93695.03743478822,-0.06304962565211783
2018-08-31,164.220001,0,0.3,94342.94052870467,-0.056570594712953316
2018-09-04,164.479996,1,0.3,94387.7499782359,-0.056122500217641064
2018-09-05,164.309998,0,0.3,94358.48369216279,-0.05641516307837213
2018-09-06,164.889999,1,0.3,94458.4070362674,-0.05541592963732604
2018-09-07,168.440002,1,0.3,95068.50036585855,-0.049314996341414515
2018-09-10,167.28999299999995,1,0.3,94873.77886905416,-0.051262211309458364
2018-09-11,167.899994,1,0.3,94977.56230333987,-0.050224376966601265
2018-09-12,167.919998,1,0.3,94980.95705835633,-0.05019042941643667
2018-09-13,171.309998,1,0.3,95556.20500070296,-0.04443794999297039
2018-09-14,171.800003,1,0.3,95638.20199815439,-0.04361798001845615
2018-09-17,170.399994,1,0.3,95404.3934861582,-0.04595606513841805
2018-09-18,171.720001,0,0.3,95626.10910528988,-0.043738908947101154
2018-09-19,171.740005,0,0.3,95629.45100723853,-0.04370548992761469
2018-09-20,171.470001,0,0.3,95584.34736183613,-0.04415652638163869
2018-09-21,171.96000700000005,0,0.3,95666.29213953528,-0.04333707860464725
2018-09-24,171.050003,-1,0.0,95323.48041586953,-0.04676519584130467
2018-09-25,170.770004,-1,0.0,95228.15693545366,-0.047718430645463376
2018-09-26,169.809998,0,0.0,95228.15693545366,-0.047718430645463376
2018-09-27,172.339996,0,0.0,95228.15693545366,-0.047718430645463376
2018-09-28,171.889999,0,0.0,95228.15693545366,-0.047718430645463376
2018-10-01,172.28999299999995,1,0.3,95132.92877851821,-0.048670712214817904
2018-10-03,172.410004,0,0.3,95152.8086294315,-0.048471913705685
2018-10-04,173.610001,1,0.3,95351.49156356721,-0.046485084364327925
2018-10-05,172.619995,1,0.3,95188.36982827578,-0.04811630171724217
2018-10-09,170.990005,0,0.3,94918.72072255707,-0.05081279277442925
2018-10-10,170.839996,0,0.3,94893.73915294392,-0.05106260847056081
2018-10-11,171.320007,0,0.3,94973.7263450963,-0.050262736549037075
2018-10-12,170.059998,-1,0.0,94574.74148944595,-0.05425258510554049
2018-10-15,168.350006,-1,0.0,94480.16674795651,-0.05519833252043493
2018-10-16,169.419998,0,0.0,94480.16674795651,-0.05519833252043493
2018-10-17,169.53999299999995,1,0.3,94385.68658120855,-0.05614313418791455
2018-10-18,168.78999299999995,-1,0.0,94071.99881141783,-0.05928001188582173
2018-10-19,166.970001,0,0.0,94071.99881141783,-0.05928001188582173
2018-10-22,167.580002,0,0.0,94071.99881141783,-0.05928001188582173
2018-10-23,165.429993,-1,0.0,93977.92681260641,-0.060220731873935875
2018-10-24,164.860001,-1,0.0,93883.94888579381,-0.06116051114206188
2018-10-25,166.020004,-1,0.0,93790.06493690802,-0.0620993506309198
2018-10-26,165.929993,0,0.0,93790.06493690802,-0.0620993506309198
2018-10-31,166.830002,-1,0.0,93696.27487197111,-0.0630372512802889
2018-11-01,166.070007,0,0.0,93696.27487197111,-0.0630372512802889
2018-11-02,162.600006,0,0.0,93696.27487197111,-0.0630372512802889
2018-11-05,163.229996,0,0.0,93696.27487197111,-0.0630372512802889
2018-11-06,166.300003,0,0.0,93696.27487197111,-0.0630372512802889
2018-11-07,166.490005,-1,0.0,93602.57859709914,-0.06397421402900857
2018-11-08,167.990005,0,0.0,93602.57859709914,-0.06397421402900857
2018-11-09,167.820007,1,0.3,93508.97601850204,-0.06491023981497958
2018-11-13,167.100006,0,0.3,93388.62107850559,-0.06611378921494412
2018-11-14,167.139999,-1,0.0,93208.62919075348,-0.06791370809246525
2018-11-15,166.089996,-1,0.0,93115.42056156273,-0.06884579438437272
2018-11-16,165.880005,-1,0.0,93022.30514100117,-0.06977694858998831
2018-11-19,167.869995,0,0.0,93022.30514100117,-0.06977694858998831
2018-11-20,167.389999,1,0.3,92929.28283586017,-0.07070717164139831
2018-11-21,167.559998,1,0.3,92957.59614952382,-0.07042403850476185
2018-11-23,169.610001,1,0.3,93298.78143226531,-0.06701218567734686
2018-11-26,169.429993,1,0.3,93269.07588374392,-0.06730924116256079
2018-11-27,168.71000700000005,0,0.3,93150.17291795812,-0.06849827082041884
2018-11-28,166.550003,0,0.3,92792.39079877982,-0.07207609201220185
2018-11-29,167.179993,1,0.3,92897.68940681285,-0.07102310593187154
2018-11-30,166.050003,-1,0.0,92523.99143132436,-0.07476008568675635
2018-12-03,166.130005,-1,0.0,92431.46743989304,-0.07568532560106964
2018-12-04,164.419998,-1,0.0,92339.03597245314,-0.07660964027546856
2018-12-05,164.119995,-1,0.0,92246.69693648069,-0.07753303063519314
2018-12-06,164.5,-1,0.0,92154.45023954421,-0.07845549760455789
2018-12-07,165.160004,-1,0.0,92062.29578930467,-0.0793770421069533
2018-12-10,165.800003,-1,0.0,91970.23349351536,-0.08029766506484637
2018-12-11,165.649994,0,0.0,91970.23349351536,-0.08029766506484637
2018-12-12,165.770004,0,0.0,91970.23349351536,-0.08029766506484637
2018-12-13,164.369995,0,0.0,91970.23349351536,-0.08029766506484637
2018-12-14,164.130005,1,0.3,91878.26326002185,-0.08121736739978151
2018-12-17,164.440002,0,0.3,91930.32318527893,-0.08069676814721068
2018-12-18,162.080002,0,0.3,91534.51518221665,-0.08465484817783349
2018-12-19,161.690002,0,0.3,91468.4395520083,-0.08531560447991694
2018-12-20,159.729996,0,0.3,91135.80545939588,-0.0886419454060412
2018-12-21,160.330002,0,0.3,91238.50757820856,-0.08761492421791438
2018-12-24,160.619995,0,0.3,91288.01520909126,-0.0871198479090874
2018-12-26,160.779999,-1,0.0,91132.75730596841,-0.08867242694031592
2018-12-27,161.160004,-1,0.0,91041.62454866244,-0.08958375451337561
2018-12-28,160.53999299999995,0,0.0,91041.62454866244,-0.08958375451337561
2018-12-31,162.020004,0,0.0,91041.62454866244,-0.08958375451337561
2019-01-02,163.169998,1,0.3,90950.58292411378,-0.09049417075886217
2019-01-03,161.199997,0,0.3,90621.16071137755,-0.09378839288622447
2019-01-04,160.440002,0,0.3,90492.98770210354,-0.09507012297896465
2019-01-07,159.429993,0,0.3,90322.08506396468,-0.09677914936035319
2019-01-08,160.559998,0,0.3,90514.140032692,-0.09485859967308002
2019-01-09,160.490005,-1,0.0,90321.38856739255,-0.09678611432607445
2019-01-10,161.979996,0,0.0,90321.38856739255,-0.09678611432607445
2019-01-11,161.059998,0,0.0,90321.38856739255,-0.09678611432607445
2019-01-14,161.53999299999995,1,0.3,90231.06717882516,-0.09768932821174836
2019-01-15,162.559998,1,0.3,90401.98981779868,-0.09598010182201323
2019-01-16,162.649994,1,0.3,90417.00424491926,-0.09582995755080745
2019-01-17,163.350006,0,0.3,90533.74508164286,-0.09466254918357139
2019-01-18,163.089996,1,0.3,90490.5133494224,-0.095094866505776
2019-01-22,163.669998,1,0.3,90587.0576133459,-0.09412942386654104
2019-01-23,163.21000700000005,1,0.3,90510.67972174486,-0.09489320278255138
2019-01-24,161.419998,0,0.3,90212.87641738367,-0.09787123582616332
2019-01-25,160.649994,0,0.3,90083.77665919963,-0.09916223340800366
2019-01-28,160.28999299999995,0,0.3,90023.21596659029,-0.09976784033409712
2019-01-29,160.990005,0,0.3,90141.1596952207,-0.09858840304779297
2019-01-30,162.190002,0,0.3,90342.72957754499,-0.09657270422455011
2019-01-31,161.199997,0,0.3,90177.2944343934,-0.09822705565606593
2019-02-01,161.449997,0,0.3,90219.25037241107,-0.09780749627588928
2019-02-04,162.0,1,0.3,90311.45388919883,-0.09688546110801166
2019-02-05,161.96000700000005,1,0.3,90304.76532257775,-0.09695234677422253
2019-02-06,162.389999,1,0.3,90376.69109123478,-0.09623308908765218
2019-02-07,161.839996,0,0.3,90284.86132671169,-0.09715138673288311
2019-02-08,161.570007,0,0.3,90239.67610669091,-0.0976032389330909
2019-02-11,159.699997,0,0.3,89926.34611460344,-0.10073653885396561
2019-02-12,159.889999,0,0.3,89958.44289469505,-0.1004155710530495
2019-02-13,159.050003,0,0.3,89816.66154626105,-0.1018333845373895
2019-02-14,158.350006,-1,0.0,89518.76712024564,-0.1048123287975436
2019-02-15,155.759995,-1,0.0,89429.2483531254,-0.10570751646874603
2019-02-19,155.330002,0,0.0,89429.2483531254,-0.10570751646874603
2019-02-20,151.440002,-1,0.0,89339.81910477226,-0.10660180895227735
2019-02-21,152.619995,-1,0.0,89250.47928566749,-0.1074952071433251
2019-02-22,152.970001,-1,0.0,89161.22880638183,-0.10838771193618173
2019-02-25,154.339996,-1,0.0,89072.06757757545,-0.10927932422424551
2019-02-26,156.220001,-1,0.0,88982.99550999787,-0.11017004490002132
2019-02-27,154.570007,0,0.0,88982.99550999787,-0.11017004490002132
2019-02-28,153.0,-1,0.0,88894.01251448787,-0.11105987485512131
2019-03-01,152.440002,-1,0.0,88805.11850197338,-0.11194881498026618
2019-03-04,152.300003,0,0.0,88805.11850197338,-0.11194881498026618
2019-03-05,152.380005,0,0.0,88805.11850197338,-0.11194881498026618
2019-03-06,153.229996,-1,0.0,88716.31338347141,-0.1128368661652859
2019-03-07,152.690002,0,0.0,88716.31338347141,-0.1128368661652859
2019-03-08,152.71000700000005,0,0.0,88716.31338347141,-0.1128368661652859
2019-03-11,152.990005,0,0.0,88716.31338347141,-0.1128368661652859
2019-03-12,154.190002,0,0.0,88716.31338347141,-0.1128368661652859
2019-03-13,153.660004,-1,0.0,88627.59707008794,-0.1137240292991206
2019-03-14,153.679993,0,0.0,88627.59707008794,-0.1137240292991206
2019-03-15,154.0,0,0.0,88627.59707008794,-0.1137240292991206
2019-03-18,155.380005,1,0.3,88538.96947301786,-0.1146103052698214
2019-03-19,156.080002,0,0.3,88658.6316129712,-0.11341368387028793
2019-03-20,155.369995,1,0.3,88537.63933673655,-0.11462360663263448
2019-03-21,156.25,0,0.3,88688.0806725386,-0.11311919327461394
2019-03-22,155.550003,0,0.3,88568.88440295807,-0.11431115597041935
2019-03-25,155.240005,0,0.3,88515.9313142452,-0.11484068685754799
2019-03-26,154.720001,1,0.3,88426.9813589541,-0.11573018641045899
2019-03-27,155.360001,1,0.3,88536.71494421254,-0.11463285055787463
2019-03-28,154.449997,1,0.3,88381.13674346427,-0.11618863256535726
2019-04-01,154.669998,0,0.3,88418.90418699106,-0.11581095813008942
2019-04-02,152.429993,0,0.3,88034.74670971473,-0.11965253290285269
2019-04-03,150.729996,-1,0.0,87564.80806897259,-0.1243519193102741
2019-04-04,150.28999299999995,-1,0.0,87477.24326090362,-0.1252275673909638
2019-04-05,152.809998,-1,0.0,87389.76601764272,-0.12610233982357283
2019-04-08,152.160004,-1,0.0,87302.37625162507,-0.12697623748374928
2019-04-09,153.339996,-1,0.0,87215.07387537345,-0.12784926124626553
2019-04-10,150.75,0,0.0,87215.07387537345,-0.12784926124626553
2019-04-11,151.050003,-1,0.0,87127.85880149808,-0.1287214119850192
2019-04-12,143.949997,0,0.0,87127.85880149808,-0.1287214119850192
2019-04-15,131.309998,-1,0.0,87040.73094269658,-0.12959269057303419
2019-05-01,141.110001,-1,0.0,86953.69021175388,-0.13046309788246116
2019-05-02,141.919998,-1,0.0,86866.73652154213,-0.13133263478457868
2019-05-03,142.089996,0,0.0,86866.73652154213,-0.13133263478457868
2019-05-06,142.149994,0,0.0,86866.73652154213,-0.13133263478457868
2019-05-07,140.380005,0,0.0,86866.73652154213,-0.13133263478457868
2019-05-08,142.46000700000005,1,0.3,86779.8697850206,-0.13220130214979406
2019-05-09,140.809998,0,0.3,86478.33765151989,-0.1352166234848011
2019-05-10,139.600006,0,0.3,86255.4029915855,-0.13744597008414494
2019-05-13,138.429993,-1,0.0,85866.53531881515,-0.1413346468118485
2019-05-14,137.809998,-1,0.0,85780.66878349634,-0.1421933121650366
2019-05-15,134.630005,-1,0.0,85694.88811471284,-0.14305111885287158
2019-05-16,134.089996,-1,0.0,85609.19322659813,-0.1439080677340187
2019-05-17,131.070007,-1,0.0,85523.58403337153,-0.1447641596662847
2019-05-20,135.119995,0,0.0,85523.58403337153,-0.1447641596662847
2019-05-21,132.880005,0,0.0,85523.58403337153,-0.1447641596662847
2019-05-22,131.940002,0,0.0,85523.58403337153,-0.1447641596662847
2019-05-23,134.610001,0,0.0,85523.58403337153,-0.1447641596662847
2019-05-24,133.759995,0,0.0,85523.58403337153,-0.1447641596662847
2019-05-28,133.490005,-1,0.0,85438.06044933815,-0.14561939550661845
2019-05-29,134.830002,-1,0.0,85352.62238888882,-0.14647377611111181
2019-05-30,136.699997,0,0.0,85352.62238888882,-0.14647377611111181
2019-05-31,133.919998,-1,0.0,85267.26976649993,-0.14732730233500071
2019-06-03,136.509995,1,0.3,85182.00249673343,-0.14817997503266567
2019-06-04,135.229996,0,0.3,84942.38734324856,-0.15057612656751443
2019-06-05,135.520004,0,0.3,84997.03639877756,-0.15002963601222435
2019-06-06,136.529999,1,0.3,85187.07457597002,-0.14812925424029977
2019-06-07,133.279999,0,0.3,84578.7291696863,-0.15421270830313705
2019-06-10,133.940002,0,0.3,84704.37941444998,-0.15295620585550015
2019-06-11,133.25,0,0.3,84573.4711189475,-0.15426528881052495
2019-06-12,134.25,0,0.3,84763.88043478754,-0.15236119565212458
2019-06-13,133.740005,-1,0.0,84498.0290799859,-0.15501970920014094
2019-06-14,134.429993,1,0.3,84413.53105090592,-0.1558646894909408
2019-06-17,133.770004,0,0.3,84289.20164933088,-0.15710798350669122
2019-06-18,132.130005,0,0.3,83979.18998240508,-0.16020810017594922
2019-06-19,130.589996,0,0.3,83685.55030142811,-0.16314449698571887
2019-06-20,123.599998,-1,0.0,82177.13605793327,-0.1782286394206673
2019-06-21,125.050003,-1,0.0,82094.95892187534,-0.17905041078124662
2019-06-24,123.93,-1,0.0,82012.86396295346,-0.17987136037046542
2019-06-25,123.470001,-1,0.0,81930.8510989905,-0.18069148901009496
2019-07-01,121.129997,-1,0.0,81848.92024789151,-0.1815107975210849
2019-07-02,120.050003,0,0.0,81848.92024789151,-0.1815107975210849
2019-07-03,120.739998,0,0.0,81848.92024789151,-0.1815107975210849
2019-07-05,118.089996,0,0.0,81848.92024789151,-0.1815107975210849
2019-07-08,119.510002,0,0.0,81848.92024789151,-0.1815107975210849
2019-07-09,120.620003,0,0.0,81848.92024789151,-0.1815107975210849
2019-07-10,120.949997,0,0.0,81848.92024789151,-0.1815107975210849
2019-07-11,124.239998,1,0.3,81767.07132764361,-0.18232928672356385
2019-07-12,124.129997,1,0.3,81745.35257420373,-0.1825464742579627
2019-07-15,124.18,1,0.3,81755.23136167708,-0.18244768638322917
2019-07-16,124.889999,1,0.3,81895.46199264396,-0.18104538007356039
2019-07-17,123.32,1,0.3,81586.60829467975,-0.18413391705320245
2019-07-18,124.010002,0,0.3,81723.55669614719,-0.18276443303852807
2019-07-19,125.110001,1,0.3,81941.02906738916,-0.18058970932610843
2019-07-22,128.839996,1,0.3,82673.91922710442,-0.17326080772895583
2019-07-23,129.71000700000002,0,0.3,82841.39956249815,-0.17158600437501853
2019-07-24,127.480003,0,0.3,82414.13109648849,-0.1758586890351151
2019-07-25,128.669998,1,0.3,82644.92589165531,-0.17355074108344692
2019-07-26,128.779999,1,0.3,82666.12203209438,-0.17333877967905617
2019-07-29,128.470001,0,0.3,82606.42409911558,-0.17393575900884417
2019-07-30,128.119995,-1,0.0,82373.91249062573,-0.17626087509374266
2019-08-01,126.610001,1,0.3,82291.5385781351,-0.17708461421864893
2019-08-02,126.360001,1,0.3,82242.79151751894,-0.1775720848248106
2019-08-05,125.699997,0,0.3,82113.92026646681,-0.1788607973353319
2019-08-06,123.970001,-1,0.0,81611.41466983398,-0.18388585330166024
2019-08-07,124.150002,-1,0.0,81529.80325516414,-0.18470196744835862
2019-08-08,126.860001,0,0.0,81529.80325516414,-0.18470196744835862
2019-08-09,126.860001,1,0.3,81448.27345190897,-0.18551726548091027
2019-08-12,129.130005,1,0.3,81885.49851513973,-0.18114501484860274
2019-08-13,127.739998,1,0.3,81621.06404198718,-0.1837893595801282
2019-08-14,129.0,1,0.3,81862.59223725542,-0.1813740776274458
2019-08-16,132.580002,1,0.3,82544.14629291718,-0.17455853707082816
2019-08-19,132.009995,1,0.3,82437.68059563354,-0.17562319404366455
2019-08-20,132.449997,1,0.3,82520.11240923396,-0.1747988759076604
2019-08-21,132.070007,0,0.3,82449.08903839678,-0.17550910961603222
2019-08-22,132.809998,0,0.3,82587.67822734098,-0.17412321772659023
2019-08-23,134.899994,0,0.3,82977.57639708064,-0.17022423602919357
2019-08-26,135.449997,0,0.3,83079.06917242752,-0.16920930827572475
2019-08-27,136.75,0,0.3,83318.27856678734,-0.1668172143321266
2019-08-28,136.71000700000002,0,0.3,83310.96855308046,-0.16689031446919544
2019-08-29,135.869995,0,0.3,83157.39776147876,-0.16842602238521243
2019-08-30,134.619995,0,0.3,82927.88406965478,-0.17072115930345216
2019-09-03,136.419998,0,0.3,83260.53251487802,-0.16739467485121975
2019-09-04,134.660004,0,0.3,82938.2820241626,-0.17061717975837395
2019-09-05,132.199997,0,0.3,82483.740033326,-0.17516259966674
2019-09-06,134.149994,0,0.3,82848.73938869005,-0.17151260611309946
2019-09-09,133.910004,0,0.3,82804.27527421706,-0.17195724725782943
2019-09-10,131.740005,-1,0.0,82237.00358257699,-0.1776299641742301
2019-09-11,131.699997,-1,0.0,82154.76657899441,-0.17845233421005585
2019-09-12,127.669998,0,0.0,82154.76657899441,-0.17845233421005585
2019-09-13,127.82,-1,0.0,82072.61181241542,-0.17927388187584584
2019-09-16,126.449997,0,0.0,82072.61181241542,-0.17927388187584584
2019-09-17,126.5,0,0.0,82072.61181241542,-0.17927388187584584
2019-09-18,132.009995,1,0.3,81990.539200603,-0.18009460799396998
2019-09-19,131.75,0,0.3,81942.09484552339,-0.1805790515447661
2019-09-20,127.959999,0,0.3,81234.93593529957,-0.18765064064700432
2019-09-23,127.550003,-1,0.0,80994.61805400283,-0.1900538194599717
2019-09-24,127.660004,-1,0.0,80913.62343594883,-0.1908637656405117
2019-09-25,128.78999299999998,-1,0.0,80832.70981251288,-0.19167290187487115
2019-09-26,127.790001,-1,0.0,80751.87710270037,-0.19248122897299633
2019-09-27,128.970001,-1,0.0,80671.12522559767,-0.19328874774402327
2019-09-30,128.179993,-1,0.0,80590.45410037208,-0.1940954589962792
2019-10-01,124.589996,-1,0.0,80509.86364627171,-0.19490136353728288
2019-10-03,127.18,-1,0.0,80429.35378262543,-0.19570646217374568
2019-10-04,126.529999,-1,0.0,80348.9244288428,-0.19651075571157198
2019-10-07,127.639999,-1,0.0,80268.57550441397,-0.19731424495586034
2019-10-08,127.400002,-1,0.0,80188.30692890956,-0.19811693071090442
2019-10-09,126.110001,-1,0.0,80108.11862198066,-0.19891881378019344
2019-10-10,124.269997,0,0.0,80108.11862198066,-0.19891881378019344
2019-10-11,122.599998,0,0.0,80108.11862198066,-0.19891881378019344
2019-10-14,122.830002,0,0.0,80108.11862198066,-0.19891881378019344
2019-10-15,123.730003,0,0.0,80108.11862198066,-0.19891881378019344
2019-10-16,123.540001,0,0.0,80108.11862198066,-0.19891881378019344
2019-10-17,127.419998,1,0.3,80028.01050335867,-0.19971989496641326
